customer_id,age,gender,item_purchased,category,purchase_amount_(usd),location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,customer_value,loyal_customer,estimated_revenue
2467,32,Male,Shorts,Clothing,84.0,South Dakota,S,Pink,Summer,3.7,No,Express,No,37.0,Cash,Annually,High Value,True,3108.0
2833,29,Female,Scarf,Accessories,37.0,Maryland,M,Magenta,Summer,4.6,No,Standard,No,40.0,Paypal,Quarterly,Low Value,True,1480.0
2006,18,Male,Sandals,Footwear,82.0,Tennessee,M,Cyan,Winter,3.4,No,Store Pickup,No,30.0,Paypal,Fortnightly,High Value,True,2460.0
1597,42,Male,Jewelry,Accessories,30.0,Mississippi,S,Pink,Fall,4.7,No,Store Pickup,Yes,15.0,Debit Card,Monthly,Low Value,False,450.0
1803,57,Male,Shorts,Clothing,96.0,Rhode Island,L,Turquoise,Winter,2.6,No,Store Pickup,No,31.0,Venmo,Bi-Weekly,High Value,True,2976.0
2012,57,Male,Sandals,Footwear,94.0,West Virginia,M,Beige,Spring,3.7,No,Express,No,4.0,Bank Transfer,Monthly,High Value,False,376.0
3736,38,Female,Sandals,Footwear,44.0,Massachusetts,L,Orange,Spring,3.1,No,2-Day Shipping,No,29.0,Paypal,Annually,Low Value,True,1276.0
1549,69,Male,Dress,Clothing,32.0,Maryland,M,Silver,Summer,3.7,No,Store Pickup,Yes,43.0,Bank Transfer,Weekly,Low Value,True,1376.0
87,24,Male,Hoodie,Clothing,41.0,Nevada,L,Pink,Spring,3.7,Yes,2-Day Shipping,Yes,47.0,Cash,Bi-Weekly,Low Value,True,1927.0
4547,66,Female,Watch,Electronics,65.0,Phoenix,M,Green,Spring,4.0,Yes,Standard,Yes,30.0,Credit Card,Quarterly,Medium Value,True,1950.0
646,62,Male,Hoodie,Clothing,42.0,Oklahoma,S,Purple,Summer,4.2,Yes,Express,Yes,15.0,Venmo,Bi-Weekly,Low Value,False,630.0
2527,47,Male,Shorts,Clothing,28.0,Rhode Island,S,Peach,Spring,3.4,No,Express,No,30.0,Paypal,Bi-Weekly,Low Value,True,840.0
2714,19,Female,Coat,Outerwear,57.0,Mississippi,M,Magenta,Fall,3.8,No,2-Day Shipping,No,20.0,Debit Card,Annually,Medium Value,False,1140.0
2080,32,Male,Jeans,Clothing,24.0,Montana,L,Violet,Summer,3.1,No,Next Day Air,No,16.0,Paypal,Quarterly,Low Value,False,384.0
2107,60,Male,Jewelry,Accessories,34.0,Vermont,M,Gray,Fall,4.4,No,Standard,No,40.0,Credit Card,Every 3 Months,Low Value,True,1360.0
3796,45,Female,Gloves,Accessories,92.0,Arkansas,M,Charcoal,Spring,2.5,No,Express,No,3.0,Cash,Weekly,High Value,False,276.0
1675,35,Male,Coat,Outerwear,56.0,Alaska,M,Peach,Winter,3.2,No,Free Shipping,Yes,10.0,Debit Card,Fortnightly,Medium Value,False,560.0
3071,52,Female,Shoes,Footwear,26.0,Alabama,XL,Red,Fall,2.6,No,Free Shipping,No,43.0,Paypal,Bi-Weekly,Low Value,True,1118.0
1082,62,Male,Belt,Accessories,30.0,Idaho,XL,Brown,Spring,4.5,No,Standard,Yes,45.0,Credit Card,Annually,Low Value,True,1350.0
262,21,Male,Jeans,Clothing,77.0,California,L,Magenta,Winter,4.9,Yes,Standard,Yes,21.0,Credit Card,Annually,High Value,False,1617.0
2528,19,Male,Pants,Clothing,36.0,Illinois,M,Gold,Fall,3.6,No,Express,No,33.0,Bank Transfer,Every 3 Months,Low Value,True,1188.0
2763,58,Female,T-shirt,Clothing,41.0,Georgia,M,Charcoal,Fall,3.8,No,Store Pickup,No,10.0,Debit Card,Every 3 Months,Low Value,False,410.0
1131,67,Male,Jewelry,Accessories,41.0,Kentucky,M,Lavender,Summer,3.9,No,Standard,Yes,30.0,Paypal,Bi-Weekly,Low Value,True,1230.0
2380,40,Male,Hat,Accessories,77.0,South Dakota,M,Peach,Spring,4.0,No,2-Day Shipping,No,22.0,Debit Card,Monthly,High Value,False,1694.0
1242,58,Male,Hoodie,Clothing,51.0,Hawaii,XL,Pink,Winter,3.1,No,Express,Yes,34.0,Credit Card,Weekly,Medium Value,True,1734.0
4702,26,Female,Shoes,Clothing,65.0,Houston,L,Black,Spring,5.0,Yes,Express,No,30.0,Paypal,Monthly,Medium Value,True,1950.0
3091,29,Female,Shirt,Clothing,36.0,Texas,M,Peach,Summer,4.9,No,Store Pickup,No,15.0,Bank Transfer,Quarterly,Low Value,False,540.0
1957,70,Male,Socks,Clothing,37.0,Oklahoma,M,Pink,Winter,4.9,No,Express,No,20.0,Credit Card,Fortnightly,Low Value,False,740.0
921,37,Male,Belt,Accessories,81.0,Arkansas,XL,Gold,Summer,4.3,Yes,Free Shipping,Yes,37.0,Cash,Weekly,High Value,True,2997.0
2924,28,Female,Shirt,Clothing,70.0,Pennsylvania,M,Magenta,Spring,4.2,No,2-Day Shipping,No,12.0,Cash,Quarterly,Medium Value,False,840.0
4521,31,Other,Bag,Electronics,65.0,Houston,M,Black,Spring,5.0,No,Express,No,7.0,Paypal,Weekly,Medium Value,False,455.0
3131,52,Female,Pants,Clothing,20.0,Vermont,M,Yellow,Summer,4.5,No,Store Pickup,No,34.0,Venmo,Every 3 Months,Low Value,True,680.0
2231,52,Male,Sneakers,Footwear,36.0,Colorado,S,Teal,Spring,3.8,No,Express,No,33.0,Venmo,Fortnightly,Low Value,True,1188.0
460,63,Male,Hat,Accessories,30.0,Maryland,L,Black,Winter,3.8,Yes,Standard,Yes,27.0,Paypal,Fortnightly,Low Value,True,810.0
2246,49,Male,Socks,Clothing,90.0,Delaware,L,Gray,Fall,4.9,No,Free Shipping,No,45.0,Paypal,Fortnightly,High Value,True,4050.0
276,48,Male,Backpack,Accessories,85.0,Virginia,XL,Lavender,Winter,4.0,Yes,Express,Yes,13.0,Credit Card,Weekly,High Value,False,1105.0
866,64,Male,Blouse,Clothing,26.0,Colorado,L,Charcoal,Winter,4.8,Yes,Store Pickup,Yes,23.0,Venmo,Annually,Low Value,False,598.0
86,53,Male,Sunglasses,Accessories,95.0,New Mexico,M,Charcoal,Winter,4.5,Yes,Next Day Air,Yes,2.0,Debit Card,Bi-Weekly,High Value,False,190.0
3094,29,Female,Socks,Clothing,63.0,Pennsylvania,L,Red,Summer,4.8,No,Store Pickup,No,17.0,Cash,Every 3 Months,Medium Value,False,1071.0
2593,23,Male,Shorts,Clothing,23.0,Iowa,XL,Peach,Summer,4.4,No,Store Pickup,No,13.0,Venmo,Quarterly,Low Value,False,299.0
3757,64,Female,Skirt,Clothing,69.0,South Carolina,L,Teal,Spring,4.8,No,Express,No,42.0,Debit Card,Bi-Weekly,Medium Value,True,2898.0
3431,67,Female,Socks,Clothing,73.0,Montana,M,Lavender,Winter,4.2,No,Next Day Air,No,17.0,Bank Transfer,Every 3 Months,High Value,False,1241.0
971,45,Male,Jeans,Clothing,66.0,California,S,Maroon,Winter,4.4,Yes,Free Shipping,Yes,4.0,Cash,Monthly,Medium Value,False,264.0
2531,25,Male,Skirt,Clothing,98.0,Massachusetts,S,Cyan,Spring,3.6,No,Free Shipping,No,28.0,Debit Card,Weekly,High Value,True,2744.0
3462,51,Female,Shoes,Footwear,23.0,Wyoming,S,Maroon,Spring,4.4,No,Standard,No,47.0,Cash,Quarterly,Low Value,True,1081.0
1591,54,Male,Jeans,Clothing,80.0,Wisconsin,S,Pink,Winter,3.0,No,Free Shipping,Yes,8.0,Paypal,Annually,High Value,False,640.0
2066,27,Male,Sneakers,Footwear,40.0,Oregon,M,Blue,Spring,2.9,No,Free Shipping,No,6.0,Bank Transfer,Bi-Weekly,Low Value,False,240.0
2455,32,Male,Gloves,Accessories,72.0,Alaska,M,Magenta,Winter,4.6,No,Express,No,33.0,Venmo,Annually,High Value,True,2376.0
1188,56,Male,Hat,Accessories,89.0,Iowa,L,Maroon,Fall,3.0,No,Express,Yes,37.0,Credit Card,Every 3 Months,High Value,True,3293.0
3503,31,Female,Backpack,Accessories,62.0,Massachusetts,M,Green,Fall,4.7,No,Next Day Air,No,26.0,Bank Transfer,Quarterly,Medium Value,True,1612.0
973,61,Male,Sneakers,Footwear,61.0,Colorado,L,Gold,Winter,3.0,Yes,Standard,Yes,33.0,Credit Card,Weekly,Medium Value,True,2013.0
1763,36,Male,Sandals,Footwear,42.0,Idaho,M,Brown,Summer,3.1,No,Express,No,41.0,Bank Transfer,Fortnightly,Low Value,True,1722.0
901,54,Male,Hat,Accessories,98.0,West Virginia,L,Gray,Fall,3.3,Yes,Free Shipping,Yes,42.0,Bank Transfer,Quarterly,High Value,True,4116.0
4206,57,Female,Shirt,Electronics,65.0,Houston,M,Blue,Spring,3.7,No,Express,No,25.0,Cash,Quarterly,Medium Value,False,1625.0
1177,36,Male,Dress,Clothing,83.0,Oregon,M,Red,Winter,3.7,No,Free Shipping,Yes,39.0,Paypal,Quarterly,High Value,True,3237.0
2423,30,Male,Jewelry,Accessories,82.0,Georgia,M,Peach,Winter,4.8,No,Store Pickup,No,45.0,Credit Card,Weekly,High Value,True,3690.0
372,27,Male,Sneakers,Footwear,83.0,North Carolina,S,Pink,Winter,3.2,Yes,2-Day Shipping,Yes,47.0,Paypal,Monthly,High Value,True,3901.0
3399,54,Female,Jeans,Clothing,60.0,Montana,L,Pink,Winter,3.8,No,Standard,No,44.0,Cash,Fortnightly,Medium Value,True,2640.0
1372,40,Male,Pants,Clothing,64.0,Mississippi,M,Charcoal,Spring,2.8,No,Store Pickup,Yes,42.0,Credit Card,Monthly,Medium Value,True,2688.0
189,50,Male,Hoodie,Clothing,53.0,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,5.0,Bank Transfer,Bi-Weekly,Medium Value,False,265.0
3084,22,Female,Pants,Clothing,20.0,Illinois,S,Purple,Summer,3.5,No,Store Pickup,No,28.0,Paypal,Quarterly,Low Value,True,560.0
650,53,Male,Pants,Clothing,93.0,Delaware,L,Orange,Spring,4.2,Yes,Store Pickup,Yes,33.0,Paypal,Every 3 Months,High Value,True,3069.0
4294,25,Other,Watch,Electronics,65.0,Houston,M,Red,Spring,3.7,No,Standard,Yes,20.0,Cash,Quarterly,Medium Value,False,1300.0
1888,64,Male,Hoodie,Clothing,44.0,North Dakota,XL,Gold,Fall,3.5,No,Express,No,3.0,Paypal,Monthly,Low Value,False,132.0
4393,48,Male,Shoes,Electronics,65.0,Houston,M,White,Autumn,3.7,No,Express,Yes,43.0,Debit Card,Weekly,Medium Value,True,2795.0
1146,31,Male,Sneakers,Footwear,89.0,Nevada,L,Pink,Summer,3.0,No,Express,Yes,30.0,Cash,Every 3 Months,High Value,True,2670.0
3236,27,Female,Belt,Accessories,68.0,Kansas,M,Green,Summer,4.0,No,Free Shipping,No,18.0,Venmo,Monthly,Medium Value,False,1224.0
4982,66,Female,Shoes,Accessories,65.0,Los Angeles,M,White,Spring,3.7,Yes,Express,Yes,25.0,Credit Card,Weekly,Medium Value,False,1625.0
2672,37,Female,Sandals,Footwear,64.0,Alabama,XL,Gray,Winter,4.8,No,2-Day Shipping,No,41.0,Paypal,Every 3 Months,Medium Value,True,2624.0
3344,24,Female,Shorts,Clothing,31.0,Kentucky,XL,Green,Winter,3.6,No,2-Day Shipping,No,6.0,Cash,Bi-Weekly,Low Value,False,186.0
2824,26,Female,Dress,Clothing,63.0,Utah,M,Olive,Summer,4.5,No,Standard,No,47.0,Debit Card,Bi-Weekly,Medium Value,True,2961.0
2371,51,Male,Shoes,Footwear,71.0,Alaska,M,Black,Spring,3.9,No,Store Pickup,No,38.0,Venmo,Weekly,High Value,True,2698.0
4490,34,Female,Shoes,Electronics,65.0,New York,M,White,Summer,5.0,Yes,Express,No,10.0,Paypal,Monthly,Medium Value,False,650.0
308,29,Male,Gloves,Accessories,32.0,Florida,M,Orange,Winter,3.2,Yes,Free Shipping,Yes,3.0,Credit Card,Every 3 Months,Low Value,False,96.0
3152,52,Female,T-shirt,Clothing,64.0,New Mexico,L,Orange,Fall,3.1,No,2-Day Shipping,No,47.0,Bank Transfer,Quarterly,Medium Value,True,3008.0
543,27,Male,Boots,Footwear,79.0,Illinois,XL,Teal,Spring,4.6,Yes,Next Day Air,Yes,35.0,Cash,Bi-Weekly,High Value,True,2765.0
2920,64,Female,Shoes,Footwear,67.0,Minnesota,L,Charcoal,Winter,3.8,No,Standard,No,31.0,Debit Card,Monthly,Medium Value,True,2077.0
3663,69,Female,Shorts,Clothing,80.0,Rhode Island,M,Indigo,Spring,4.9,No,Next Day Air,No,11.0,Debit Card,Weekly,High Value,False,880.0
859,19,Male,Jacket,Outerwear,26.0,Oklahoma,L,Olive,Fall,3.1,Yes,Free Shipping,Yes,33.0,Paypal,Weekly,Low Value,True,858.0
1422,68,Male,Dress,Clothing,100.0,Pennsylvania,S,Gold,Spring,3.0,No,Standard,Yes,24.0,Bank Transfer,Fortnightly,High Value,False,2400.0
1085,34,Male,T-shirt,Clothing,36.0,Arkansas,S,Purple,Fall,4.1,No,Next Day Air,Yes,48.0,Cash,Quarterly,Low Value,True,1728.0
1121,22,Male,Sneakers,Footwear,84.0,Pennsylvania,M,Magenta,Winter,4.0,No,Next Day Air,Yes,40.0,Debit Card,Monthly,High Value,True,3360.0
2984,60,Female,Pants,Clothing,44.0,West Virginia,M,Charcoal,Winter,2.8,No,2-Day Shipping,No,1.0,Credit Card,Quarterly,Low Value,False,44.0
2657,52,Female,Shorts,Clothing,76.0,Indiana,L,Yellow,Winter,3.6,No,Express,No,29.0,Bank Transfer,Fortnightly,High Value,True,2204.0
2288,66,Male,Blouse,Clothing,45.0,Nebraska,L,Green,Summer,3.0,No,Store Pickup,No,6.0,Debit Card,Annually,Low Value,False,270.0
647,51,Male,Boots,Footwear,54.0,Indiana,XL,Pink,Spring,4.9,Yes,Standard,Yes,19.0,Venmo,Bi-Weekly,Medium Value,False,1026.0
839,33,Male,Coat,Outerwear,29.0,Kentucky,M,Gray,Spring,4.3,Yes,Express,Yes,49.0,Credit Card,Annually,Low Value,True,1421.0
2180,49,Male,Socks,Clothing,82.0,Delaware,L,Lavender,Fall,2.9,No,Next Day Air,No,14.0,Paypal,Monthly,High Value,False,1148.0
868,37,Male,Jacket,Outerwear,20.0,Colorado,M,Turquoise,Spring,3.1,Yes,Free Shipping,Yes,23.0,Bank Transfer,Fortnightly,Low Value,False,460.0
1653,65,Male,Sweater,Clothing,35.0,New Mexico,M,Orange,Summer,4.0,No,Next Day Air,Yes,1.0,Bank Transfer,Fortnightly,Low Value,False,35.0
17,25,Male,Sunglasses,Accessories,36.0,Alabama,S,Gray,Spring,4.1,Yes,Next Day Air,Yes,44.0,Debit Card,Bi-Weekly,Low Value,True,1584.0
2493,50,Male,Sunglasses,Accessories,96.0,South Dakota,S,Silver,Summer,4.1,No,Next Day Air,No,34.0,Bank Transfer,Bi-Weekly,High Value,True,3264.0
292,57,Male,Dress,Clothing,26.0,Delaware,XL,Violet,Fall,3.3,Yes,Next Day Air,Yes,40.0,Bank Transfer,Monthly,Low Value,True,1040.0
4008,33,Other,Watch,Clothing,65.0,New York,XL,Black,Autumn,4.0,No,Express,No,41.0,Paypal,Weekly,Medium Value,True,2665.0
3315,55,Female,Socks,Clothing,94.0,Kansas,M,Violet,Spring,3.3,No,Standard,No,8.0,Credit Card,Quarterly,High Value,False,752.0
4379,70,Female,Shoes,Electronics,65.0,Los Angeles,M,Green,Summer,4.0,Yes,Express,Yes,38.0,Paypal,Monthly,Medium Value,True,2470.0
3374,70,Female,Sandals,Footwear,52.0,Minnesota,M,Purple,Spring,3.5,No,Store Pickup,No,12.0,Debit Card,Every 3 Months,Medium Value,False,624.0
1697,31,Male,Sunglasses,Accessories,69.0,West Virginia,S,Turquoise,Spring,4.0,No,Free Shipping,No,7.0,Credit Card,Bi-Weekly,Medium Value,False,483.0
4831,66,Female,Phone,Clothing,65.0,Phoenix,L,Black,Spring,3.7,No,Express,Yes,25.0,Credit Card,Monthly,Medium Value,False,1625.0
2198,33,Male,Boots,Footwear,88.0,Pennsylvania,M,Indigo,Summer,3.7,No,2-Day Shipping,No,40.0,Venmo,Monthly,High Value,True,3520.0
704,63,Male,Dress,Clothing,87.0,Connecticut,L,Pink,Summer,3.0,Yes,Standard,Yes,21.0,Venmo,Weekly,High Value,False,1827.0
2771,50,Female,Boots,Footwear,44.0,Nebraska,S,Blue,Fall,3.3,No,Express,No,22.0,Bank Transfer,Quarterly,Low Value,False,968.0
1629,45,Male,Dress,Clothing,64.0,Massachusetts,S,Teal,Winter,3.1,No,Next Day Air,Yes,7.0,Cash,Monthly,Medium Value,False,448.0
2210,42,Male,Sandals,Footwear,20.0,Utah,XL,Beige,Summer,4.5,No,2-Day Shipping,No,44.0,Bank Transfer,Quarterly,Low Value,True,880.0
2825,39,Female,Hat,Accessories,90.0,Utah,M,Purple,Fall,4.0,No,Free Shipping,No,49.0,Debit Card,Quarterly,High Value,True,4410.0
3748,26,Female,Sweater,Clothing,53.0,Rhode Island,L,Olive,Spring,4.3,No,Store Pickup,No,32.0,Bank Transfer,Bi-Weekly,Medium Value,True,1696.0
980,64,Male,Hat,Accessories,33.0,New Hampshire,S,Brown,Fall,3.5,Yes,Store Pickup,Yes,34.0,Debit Card,Monthly,Low Value,True,1122.0
4733,26,Female,Shoes,Clothing,65.0,New York,XL,Red,Spring,3.7,No,Standard,No,29.0,Credit Card,Monthly,Medium Value,True,1885.0
1182,61,Male,Shorts,Clothing,96.0,New York,L,Teal,Summer,3.5,No,Free Shipping,Yes,43.0,Bank Transfer,Quarterly,High Value,True,4128.0
355,58,Male,Jewelry,Accessories,76.0,Pennsylvania,S,Olive,Fall,3.0,Yes,Free Shipping,Yes,42.0,Venmo,Weekly,High Value,True,3192.0
3068,70,Female,Belt,Accessories,22.0,Missouri,S,Gray,Spring,3.5,No,Free Shipping,No,2.0,Cash,Weekly,Low Value,False,44.0
1136,65,Male,Skirt,Clothing,90.0,Massachusetts,L,Peach,Winter,3.6,No,2-Day Shipping,Yes,32.0,Bank Transfer,Quarterly,High Value,True,2880.0
193,46,Male,Shoes,Footwear,29.0,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,Yes,12.0,Paypal,Bi-Weekly,Low Value,False,348.0
3161,28,Female,Backpack,Accessories,87.0,Nebraska,XL,Turquoise,Fall,3.8,No,Next Day Air,No,37.0,Cash,Fortnightly,High Value,True,3219.0
1751,31,Male,Sunglasses,Accessories,85.0,Missouri,M,White,Fall,3.1,No,Express,No,38.0,Venmo,Every 3 Months,High Value,True,3230.0
484,23,Male,Hoodie,Clothing,73.0,Oklahoma,M,White,Fall,3.9,Yes,Store Pickup,Yes,12.0,Debit Card,Weekly,High Value,False,876.0
1203,48,Male,Scarf,Accessories,29.0,Maryland,S,Olive,Spring,2.9,No,Standard,Yes,14.0,Venmo,Every 3 Months,Low Value,False,406.0
2042,66,Male,Jacket,Outerwear,32.0,New York,S,Lavender,Winter,3.2,No,Next Day Air,No,14.0,Paypal,Bi-Weekly,Low Value,False,448.0
4508,50,Male,Shoes,Electronics,65.0,Los Angeles,M,White,Winter,3.7,No,Standard,No,21.0,Debit Card,Monthly,Medium Value,False,1365.0
490,49,Male,Socks,Clothing,85.0,South Dakota,M,Green,Summer,3.2,Yes,Standard,Yes,40.0,Paypal,Annually,High Value,True,3400.0
2358,53,Male,Shirt,Clothing,67.0,Michigan,L,Cyan,Fall,4.2,No,2-Day Shipping,No,40.0,Credit Card,Bi-Weekly,Medium Value,True,2680.0
2571,36,Male,Sneakers,Footwear,27.0,New Mexico,XL,Olive,Spring,4.0,No,Store Pickup,No,12.0,Paypal,Fortnightly,Low Value,False,324.0
3087,47,Female,Handbag,Accessories,73.0,Utah,M,Lavender,Summer,3.5,No,Next Day Air,No,26.0,Venmo,Every 3 Months,High Value,True,1898.0
1779,49,Male,Belt,Accessories,94.0,Texas,M,Red,Winter,4.9,No,Store Pickup,No,8.0,Debit Card,Bi-Weekly,High Value,False,752.0
1212,23,Male,Hoodie,Clothing,94.0,Oklahoma,M,Green,Spring,4.6,No,Store Pickup,Yes,14.0,Venmo,Every 3 Months,High Value,False,1316.0
2057,55,Male,Backpack,Accessories,46.0,Minnesota,L,Blue,Spring,4.4,No,2-Day Shipping,No,29.0,Paypal,Monthly,Low Value,True,1334.0
3302,36,Female,Pants,Clothing,58.0,Oklahoma,XL,Charcoal,Summer,2.5,No,Free Shipping,No,31.0,Credit Card,Fortnightly,Medium Value,True,1798.0
2089,39,Male,Sandals,Footwear,89.0,California,L,Orange,Spring,4.0,No,Standard,No,49.0,Debit Card,Annually,High Value,True,4361.0
1227,53,Male,Sandals,Footwear,91.0,Ohio,S,Cyan,Fall,3.4,No,Store Pickup,Yes,18.0,Venmo,Bi-Weekly,High Value,False,1638.0
4771,51,Female,Bag,Electronics,124.66,New York,M,White,Autumn,3.7,No,Express,No,3.0,Cash,Weekly,High Value,False,373.98
2272,29,Male,Dress,Clothing,99.0,Alaska,M,Green,Summer,3.4,No,Free Shipping,No,49.0,Paypal,Quarterly,High Value,True,4851.0
3869,18,Female,Dress,Clothing,29.0,Maryland,XL,Magenta,Winter,3.3,No,2-Day Shipping,No,9.0,Cash,Annually,Low Value,False,261.0
4978,62,Other,Bag,Accessories,65.0,Phoenix,M,White,Spring,4.0,Yes,Standard,No,25.0,Cash,Weekly,Medium Value,False,1625.0
4965,41,Female,Shirt,Clothing,65.0,Los Angeles,S,Green,Autumn,4.0,Yes,Express,Yes,25.0,Credit Card,Monthly,Medium Value,False,1625.0
950,33,Male,Jeans,Clothing,36.0,Montana,M,Olive,Summer,3.4,Yes,Standard,Yes,49.0,Venmo,Monthly,Low Value,True,1764.0
581,49,Male,Sweater,Clothing,80.0,Iowa,M,Orange,Spring,4.1,Yes,Free Shipping,Yes,10.0,Paypal,Weekly,High Value,False,800.0
1956,50,Male,Hoodie,Clothing,56.0,Maine,M,Pink,Winter,4.9,No,Express,No,37.0,Cash,Monthly,Medium Value,True,2072.0
4755,36,Female,Headphones,Accessories,65.0,New York,M,Green,Spring,3.7,Yes,Express,No,50.0,Credit Card,Quarterly,Medium Value,True,3250.0
268,64,Male,Sweater,Clothing,54.0,Maryland,M,Olive,Spring,3.9,Yes,2-Day Shipping,Yes,42.0,Venmo,Annually,Medium Value,True,2268.0
3533,61,Female,Pants,Clothing,68.0,Connecticut,L,Indigo,Fall,4.6,No,Standard,No,12.0,Credit Card,Annually,Medium Value,False,816.0
257,58,Male,Jewelry,Accessories,30.0,South Dakota,XL,Violet,Spring,4.7,Yes,Express,Yes,20.0,Credit Card,Every 3 Months,Low Value,False,600.0
695,41,Male,Dress,Clothing,21.0,Kentucky,S,Charcoal,Fall,3.5,Yes,2-Day Shipping,Yes,38.0,Venmo,Every 3 Months,Low Value,True,798.0
1814,40,Male,Shorts,Clothing,62.0,Illinois,M,Olive,Spring,3.5,No,Free Shipping,No,24.0,Paypal,Weekly,Medium Value,False,1488.0
3352,43,Female,Shirt,Clothing,49.0,New Hampshire,L,Cyan,Spring,4.2,No,2-Day Shipping,No,18.0,Bank Transfer,Fortnightly,Low Value,False,882.0
4286,54,Other,Bag,Clothing,65.0,Houston,M,White,Spring,5.0,No,Express,Yes,25.0,Paypal,Monthly,Medium Value,False,1625.0
3683,42,Female,Shirt,Clothing,60.0,Wyoming,M,Maroon,Fall,4.6,No,Store Pickup,No,46.0,Venmo,Bi-Weekly,Medium Value,True,2760.0
4056,39,Other,Shirt,Electronics,65.0,New York,M,Green,Winter,3.7,Yes,Express,Yes,25.0,Cash,Quarterly,Medium Value,False,1625.0
4168,35,Female,Laptop,Accessories,65.0,Houston,S,Red,Winter,3.7,No,Standard,No,25.0,Credit Card,Weekly,Medium Value,False,1625.0
3884,34,Female,Hat,Accessories,38.0,North Dakota,XL,Purple,Fall,4.0,No,Next Day Air,No,22.0,Cash,Fortnightly,Low Value,False,836.0
1764,37,Male,Jewelry,Accessories,93.0,Vermont,M,Lavender,Winter,3.9,No,Store Pickup,No,28.0,Paypal,Annually,High Value,True,2604.0
1119,49,Male,Belt,Accessories,65.0,Indiana,M,Purple,Summer,4.9,No,Standard,Yes,11.0,Paypal,Every 3 Months,Medium Value,False,715.0
2680,53,Female,Shorts,Clothing,68.0,Montana,S,Yellow,Spring,3.8,No,Express,No,7.0,Debit Card,Quarterly,Medium Value,False,476.0
3541,24,Female,Shorts,Clothing,95.0,Nevada,M,Magenta,Spring,4.6,No,Free Shipping,No,5.0,Bank Transfer,Weekly,High Value,False,475.0
2332,61,Male,Scarf,Accessories,77.0,Illinois,S,Olive,Spring,4.3,No,2-Day Shipping,No,10.0,Credit Card,Bi-Weekly,High Value,False,770.0
5020,25,Male,Shirt,Clothing,65.0,Phoenix,M,Blue,Summer,4.0,Yes,Standard,No,25.0,Debit Card,Monthly,Medium Value,False,1625.0
814,54,Male,Handbag,Accessories,45.0,Montana,S,Olive,Summer,2.9,Yes,Store Pickup,Yes,14.0,Debit Card,Annually,Low Value,False,630.0
3407,57,Female,Sweater,Clothing,79.0,Nebraska,M,Red,Spring,4.0,No,Store Pickup,No,24.0,Venmo,Quarterly,High Value,False,1896.0
20,66,Male,Pants,Clothing,90.0,Rhode Island,M,Green,Summer,3.3,Yes,Standard,Yes,46.0,Debit Card,Bi-Weekly,High Value,True,4140.0
3351,45,Female,Handbag,Accessories,33.0,Mississippi,S,Olive,Fall,4.9,No,2-Day Shipping,No,15.0,Cash,Bi-Weekly,Low Value,False,495.0
1491,66,Male,Sneakers,Footwear,52.0,Louisiana,L,Olive,Spring,4.9,No,Express,Yes,15.0,Venmo,Bi-Weekly,Medium Value,False,780.0
1772,46,Male,Shirt,Clothing,82.0,Indiana,XL,Turquoise,Fall,4.7,No,Store Pickup,No,9.0,Credit Card,Annually,High Value,False,738.0
2907,58,Female,Coat,Outerwear,27.0,Virginia,M,Indigo,Spring,3.9,No,Standard,No,7.0,Venmo,Annually,Low Value,False,189.0
3626,44,Female,Scarf,Accessories,99.0,Illinois,L,Green,Winter,4.4,No,Express,No,32.0,Paypal,Weekly,High Value,True,3168.0
545,34,Male,Sandals,Footwear,64.0,Washington,S,Yellow,Summer,3.3,Yes,Standard,Yes,30.0,Bank Transfer,Every 3 Months,Medium Value,True,1920.0
4549,51,Male,Watch,Clothing,65.0,Los Angeles,S,White,Winter,3.7,Yes,Express,Yes,25.0,Debit Card,Weekly,Medium Value,False,1625.0
683,23,Male,Jacket,Outerwear,29.0,Missouri,M,Brown,Summer,4.0,Yes,Standard,Yes,49.0,Credit Card,Bi-Weekly,Low Value,True,1421.0
2063,54,Male,Coat,Outerwear,63.0,South Carolina,L,Silver,Fall,2.8,No,Standard,No,15.0,Cash,Quarterly,Medium Value,False,945.0
3375,22,Female,Blouse,Clothing,47.0,Nevada,S,Lavender,Spring,3.7,No,2-Day Shipping,No,41.0,Debit Card,Annually,Low Value,True,1927.0
1155,49,Male,Dress,Clothing,82.0,Georgia,L,Cyan,Spring,2.9,No,2-Day Shipping,Yes,44.0,Credit Card,Bi-Weekly,High Value,True,3608.0
4340,40,Female,Shirt,Clothing,65.0,Chicago,XL,Red,Spring,3.7,Yes,Standard,Yes,25.0,Credit Card,Weekly,Medium Value,False,1625.0
2125,47,Male,Skirt,Clothing,60.0,Rhode Island,M,Teal,Fall,4.2,No,Next Day Air,No,22.0,Venmo,Quarterly,Medium Value,False,1320.0
1571,30,Male,Pants,Clothing,41.0,Missouri,L,Brown,Winter,4.8,No,Next Day Air,Yes,3.0,Bank Transfer,Every 3 Months,Low Value,False,123.0
4283,66,Male,Headphones,Accessories,65.0,New York,L,Green,Autumn,3.0,Yes,Express,Yes,25.0,Paypal,Monthly,Medium Value,False,1625.0
